videoId,commentId,author,text,likes,publishedAt
O-KF-3uMySM,UgxvYOLpZrfLRBIblhR4AaABAg,@kiemtoan8982,chương trình thực sự hay. xin cảm ơn rất nhiều,1,1747930185.681477
O-KF-3uMySM,UgyzNZOPwekygBGHYNJ4AaABAg,@DrMisoMiso,"Nói lan ma lan man, chẳng rõ ý, chẳng điểm nhấn, không hiểu ổng định truyền đạt cái chi!?",0,1747930185.689752
O-KF-3uMySM,UgyLxM-YvXVc7ym9QIp4AaABAg,@binhtran3215,Quan Vũ hữu dũng vô mưu!,0,1747930185.692337
O-KF-3uMySM,UgwQiu1Xfr9LiL-SsAd4AaABAg,@MinhThangNguyen-cx2bk,"Kiếm thức và duyên của ông Lưu thì OK , nhưng cách nói thì mệt r, cho nghỉ",0,1750608585.693879
O-KF-3uMySM,UgzrVtlOWJfTPFe2hLh4AaABAg,@VănAnhPhan-y4h,"Chán ông Lưu quá ... Cho ông ấy nghỉ đi ...
Chương trình hay vì nói chẳng nghe gì 😂😂😂😂😂",0,1755878985.696572
O-KF-3uMySM,UgwbWOusluqteu8QYKp4AaABAg,@bka24141,"Ông Lưu nói lan man, người dẫn hỏi một đằng ông nói một nẻo. Mà lại cố dẫn ra các trích đoạn để thể hiện là mình biết TQ. Đây là bình chứ có phải là trích dẫn đâu. Giọng thì khó nghe. Nói chung là mất cả cái hay của video này.",0,1761149385.698121
O-KF-3uMySM,UgzQgEtU53UrTM02-QV4AaABAg,@bachvanson5128,Cách truyền đạt của bác Lưu yếu và chán,0,1763827785.699392
O-KF-3uMySM,UgwxyF8moL22DpTGjat4AaABAg,@khiemdaovan1176,Mấy anh già hay ưa thích mộng mơ theo các bịa đặt của tiểu thuyết nhỉ? Đáng buồn là giới trẻ không hề muốn mộng mơ hão huyền trước bằng chứng khoa học của lịch sử!😛😛😛,1,1747930189.833457
O-KF-3uMySM,UgxMRT2zeV9HufEmFfV4AaABAg,@vanbinhlam5785,"Phản Lưu Bị bằng cách dàng Tào, tiếp tục phản Tào để quay về với Lưu. Ngoài Lữ Bố ra, khứa này chắc chắn là gia nô ba họ thứ 2",0,1747930189.837345
O-KF-3uMySM,UgxVHCRPyYPHeVUnZO54AaABAg,@baolam6920,Quan Vũ sao bằng được Hưng Đạo Đại Vương của Việt Nam,1,1747930189.839426
LpQY6DN8ZKg,UgypSvWHUIiMtG2EtC94AaABAg,@nhi4851,"Kiêu hùng, bi tráng- cuộc đời một vị tướng",0,1650643792.277566
LpQY6DN8ZKg,UgxNih6_tLbaREGq_9J4AaABAg,@cuongaka919,Giọng ad nghe quen quá ?,0,1555949392.278993
LpQY6DN8ZKg,UgwciiMibL5TemWXgUt4AaABAg,@giaitriso11,Thiếu; Lê Văn Luyện cũng là con nuôi quan vũ kiêu căng mà,0,1555949392.280214
LpQY6DN8ZKg,UgyGHYLrqgBpMnOjJSN4AaABAg,@dolafmingo8499,Còn  hoàng trung,0,1555949392.281219
LpQY6DN8ZKg,UgzwYd404N7PjFDepRh4AaABAg,@ThuyNguyen-hv4in,tàu mà.. ko có tên ở viêt nam,0,1555949392.282989
LpQY6DN8ZKg,Ugy4pUCpWnpKqEx7hoF4AaABAg,@tooler1686,Lỗ túc đâu .. trương phi đâu,0,1555949392.285405
LpQY6DN8ZKg,UgyVkOMm3LQgcQPc1Wp4AaABAg,@secongaplai,Sao không kể vợ ông ta?  Ổng cũng nổi tiếng sợ vợ mà.  Và ông già vợ nữa.  Thiếu mấy người này coi bộ khó nghe rồi đó.,1,1587571792.286987
LpQY6DN8ZKg,Ugz1URu7IMULbcynLGN4AaABAg,@vandungtran9305,Chết vì kiêu căng . Đầu cũng mất . Tài mà k có đức . Coi thường ng khác và cái giá phải trả .,1,1555949392.288068
LpQY6DN8ZKg,UgygtcCAizwCQpk3Oph4AaABAg,@nguyenkimat3265,Sai. Quan bình là con nuôi mà,0,1555949392.289058
LpQY6DN8ZKg,UgyuxNOnC1mKJ0zowKB4AaABAg,@ngochuyenngochuyen6062,"Làm sao phải thờ quan  vũ
Kiêu ngạo.nghĩ mình là nhất",4,1555949392.290296
LpQY6DN8ZKg,Ugxz0KvFYEoU5V1pykl4AaABAg,@kinhluong9540,kiêu ngạo sẽ thất bại,0,1682179792.291559
LpQY6DN8ZKg,UgzRyGa0q3bgS61u4h14AaABAg,@hieuvucong4067,Chả hiểu sao triệu vân 1 võ tướng xuất chúng k dùng,0,1555949392.292853
LpQY6DN8ZKg,UgzMt-E2nANsRw4pQjR4AaABAg,@tringuyenhuynhminh1765,Hơi xàm xàm.,0,1619107792.294097
LpQY6DN8ZKg,UgzIqgiVID6bL-EEtph4AaABAg,@QuyenLe-tc6zq,"Quan thắng trong thuỷ hử 
Sao mình nghe nói là cháu quan vũ mà 
Có đúng z hông ta  ai biết chỉ mk với",2,1555949392.295342
QHbW-YihGyw,UgxXo5saYJ7hLK-hz1N4AaABAg,@quochoivo138,Dạ quan vũ lòng tình nghĩa và tình cảm anh chị em cả nhà mình ơi ạ... 😂😂😂❤❤❤,0,1753200594.932212
QHbW-YihGyw,Ugz5Os8xFHRklTBGho54AaABAg,@quochoivo138,Dạ ở Việt Nam thờ quan công cả nhà mình ơi ạ... ❤❤❤,0,1753200594.935772
QHbW-YihGyw,Ugwlzk03d7Z1LHoPqyd4AaABAg,@quochoivo138,Dạ ở Việt Nam cũng thờ quan thánh hiền và bồ tát quan âm ở nhà như tổ tiên giống như ở Trung Quốc 🇨🇳 cả nhà mình ơi ạ.. .😂😂😂❤❤❤,0,1753200594.93854
QHbW-YihGyw,Ugw1fUGD0OaG89X3Vjd4AaABAg,@SonDuoncngoc,Quan cong co 40 vo,0,1766419794.940811
QHbW-YihGyw,UgyCDEwVJz1VJ5ZuCCF4AaABAg,@ChauLe-pc5dn,Triệu tử Long tôi ❤ nhất,0,1745338194.942099
QHbW-YihGyw,Ugx4WBcYdH54XK_0V0l4AaABAg,@ĐạiTrươngQuốc-z6l,Thanh Long đao năng 40kg hay 80kg,0,1745338194.943899
QHbW-YihGyw,UgyS-8sZRyp2AmHQlxl4AaABAg,@tuyetngo6567,Quan Vũ được thờ ở TQ là nhờ La Quán Trung.,0,1745338194.947601
QHbW-YihGyw,UgzUDvvsfLZbTSyM1j14AaABAg,@MarlenaNguyen,Duoc tho` vi` o^ng a^'y. ra^t Trung Tha`nh + du~ng ma~nh!!!👍💯😍❤️,1,1745338194.948628
QHbW-YihGyw,UgyKCcL3CZVfRUgVtJt4AaABAg,@SuGiaGiacMo,Quan Công võ công mạnh nhất tam quốc,2,1745338194.949632
QHbW-YihGyw,Ugya5MuxcovVuJJwoOp4AaABAg,@TamNguyễn-o6s6i,Quan Vũ Hữu dũng vô mưu thất phu có gì đâu 😂,4,1745338194.951824
QHbW-YihGyw,UgwVFbVqEopuYgjvmsF4AaABAg,@ThiệnMinh-s8g,"Một võ tướng ở mức trung bình khá của Trung Quốc , qua ngòi bút thêu dệt quá mức lại trở thành võ thánh , ngày ngày được chính dân Việt Nam nhang khói quỳ lạy và tôn thờ 😏
So với Đức Thánh Trần Hưng Đạo và Thái Úy Lý Thường Kiệt v..v.. thì giống như ao hồ với Biển cả 🤭
Dân nước Nam không tôn thờ người Nam lại đi tôn thờ nhân vật của đất nước đã đô hộ đất nước ta hàng ngàn năm qua và hiện tại vẫn lăm le 😏
Cho hỏi là tụi mày thờ vì điều gì , người tụi m đang gọi là thánh đã mang lại được cho chúng mày điều gì khi chính đất nước tụi mày đang ở không thiếu những đức thánh hơn cả trăm vạn lần như thế ??

Người tao đang nói đến là Quan Vũ 🙂",0,1766419794.953947
QHbW-YihGyw,Ugz0S7GJfloRnQVv6LN4AaABAg,@PhapAdam,Sự  linh thiêng thì không nhắc đến. Video  1 chiềuu. Dislike,2,1745338194.955256
QHbW-YihGyw,UgywUHA8OCWWhi92gvt4AaABAg,@HieuTranTan-qe6cl,Quan Vũ.. kiếp trước là hạn vũ...,1,1745338194.95681
ZQR-06QFe74,Ugyl-8_hxes9zprO9SN4AaABAg,@nguoinoitieng1991,Lắng đọng sâu hơn cả tiềm thức & bí quyết đọc sách 2.000 từ/phút: http://bit.ly/biquyetdocsach,30,1587571798.665545
ZQR-06QFe74,UgylxQI0TMYa_pVQwYt4AaABAg,@tranchan250,Triệu vân mạnh nhất,41,1587571798.667251
ZQR-06QFe74,UgxOUIGF4u_TeLM5_Bh4AaABAg,@nongnghieptrieudo,fan Triệu Vân đâu các bạn ơi.chưa bao giờ có nổi 5like,535,1555949398.668922
ZQR-06QFe74,Ugwm53MKGjUoOGQg37V4AaABAg,@goodperson520,Làm về beyond đi ad,6,1524413398.670467
ZQR-06QFe74,Ugx5FOxaYut0xMLC-xV4AaABAg,@buocchandumuc7478,"Nên nghe theo Tam Quốc Chí, bộ sử chính xác ko dìm hàng",6,1524413398.671804
ZQR-06QFe74,UgzLcsX1vCVPKj2V6LN4AaABAg,@vinhnguyenphu7803,Sao ad đặt tiêu đề mà cuối cùng không đưa ra câu trả lời vậy,0,1619107798.673121
ZQR-06QFe74,UgztSPvQT72pxFLUrIt4AaABAg,@pyke9417,Fan La Bo va TU Long QUAN VU NAO AE,4,1587571798.674383
ZQR-06QFe74,UgzGsGai67jNJIa8gSd4AaABAg,@hoahuu8464,Triệu Vân văn võ song toàn. Vừa có dũng vừa có mưu trí lại có lòng nhân đức. Xét riêng về sự dũng mãnh Lữ Bố và Điển Vi top,0,1650643798.675626
ZQR-06QFe74,UgytMQRm6l5eQV78URF4AaABAg,@vietcuong1615,"Triệu vân khi xanh mặt thì cân hết 😎
Khiêm tốn..trung dũng..cũng mưu lược..",9,1587571798.676861
ZQR-06QFe74,UgyaL4POPlPBCzM4iH14AaABAg,@YenYen-ou9ow,Triệu tử long là best rồi,35,1587571798.678247
ZQR-06QFe74,Ugwhr3FGlRV8St3xTsl4AaABAg,@thanhk5243,Mình Thích nhất là triệu tử long❤️❤️,7,1619107798.679671
ZQR-06QFe74,UgzvlMhaElOy6v7ewTx4AaABAg,@TuiTenThai04,Ad làm về Lữ Bố đi,0,1619107798.681357
ZQR-06QFe74,Ugxv1kQSNmLRY54Uw1F4AaABAg,@quocdungnguyen7933,Ấn tượng với Triệu Vân trong trân Tương Dương Trường Bản,4,1587571798.68304
ZQR-06QFe74,UgyaFThcz0sozYfO4BZ4AaABAg,@moccutchoi,Bản 2010 xem cưc hay..hơn hẳn 1996..nhạc hùng hồn kĩ são tuyệt.nhân vật đẹp..,12,1555949398.684359
ZQR-06QFe74,UgwY8H2aoitlZhSeetd4AaABAg,@nhatanhao3833,Triệu Vân vừa bá mà còn hoàn mỹ nữa,4,1587571798.685592
ZQR-06QFe74,UgxUoDhbzT8EdYAbNCp4AaABAg,@Taphoabrave,"Fan Quan Vũ,Triệu Tử long nào",203,1524413398.686947
ZQR-06QFe74,UgxTodYJ7RicocstVqd4AaABAg,@lilin7580,Chiến công lớn nhất của Quan Vũ là không chén 2 chị dâu :),3,1619107798.68796
ZQR-06QFe74,UgwMuHF_2jOBvv0ggZt4AaABAg,@nguoinaoo6387,M.n ns về một số vấn đề khi xăm 5 ngũ tướng cho em hiểu đc k ạ,1,1587571798.688939
ZQR-06QFe74,UgwC1GvK25OCR82Ptf94AaABAg,@tretrauvietnam6462,Điều mạnh cả nhưng cũng có điểm yếu,3,1555949398.690145
ZQR-06QFe74,Ugw64UJ5Y9R9eihjvzt4AaABAg,@Nguyennguyen-cr7lj,Mình chỉ thấy bạn đọc rất hay,0,1587571798.691357
ZQR-06QFe74,UgwkwH4WYn4-GdLeYPF4AaABAg,@phunguyen-pl5gh,Triêu Tử Long là the best of all,6,1555949400.541812
ZQR-06QFe74,UgxAd9q1ROMhnXctftl4AaABAg,@yebnguyen9101,Toi vẫn thích lối đánh tv hơn kể cả tính cách và giao tiếp,2,1650643800.54343
ZQR-06QFe74,UgxHuUllATQyeNaHBSN4AaABAg,@nvl8527,Thích nhất Triệu Tử Long ( Triệu Vân ),26,1524413400.544604
ZQR-06QFe74,UgxOajUuiimmSPDh44R4AaABAg,@baohothanh2654,Ad quay ngược thời gian cho ngủ hổ tướng đánh voi nhau là bt ai manh .chứ tiêu đề mà ko có đáp án vậy đặc làm gì,0,1587571800.545689
ZQR-06QFe74,UgwrpB3DnU-fjwtLz654AaABAg,@hoaiphuchuynh833,Hoàng Trung mà còn trẻ mấy ông còn lại không đánh lại chắc luôn,6,1650643800.547116
ZQR-06QFe74,UgxhcCb9-I7kg2ixDkN4AaABAg,@huongduc4203,Hay,2,1587571800.548269
ZQR-06QFe74,UgybHPlE_nty6JjY6rV4AaABAg,@TiLogarit,Ở tuổi Hoàng Trung chỉ mong đi lại được chứ còn ngồi trên ngựa bắn cung ầm ầm thì ông đúng thật là thánh,10,1619107800.549306
ZQR-06QFe74,UgzH1PfcZ2xr9-s5q2h4AaABAg,@hungminh178,Thích Quan Vũ . Tuy rất kiêu ngạo nhưng là một người chính trưa và rất nhiều điều nhiều người ko có,1,1650643800.550633
ZQR-06QFe74,UgwGmxpFpab8l4cuYHd4AaABAg,@ngocquihuynh6903,Ai fan Triệu Tử Long từ phim Võ Thần Triệu Tử Long like phát nào,4,1619107800.551985
ZQR-06QFe74,Ugxk50PT0UvKIGvAFYp4AaABAg,@QuangNguyen-cn3og,Thích nhất Triệu Vân,3,1587571800.553426
ZQR-06QFe74,UgyM7xf3V6BEtodqTyV4AaABAg,@nguyendo5926,1 video hơn chục quảng cáo lang băm chán,0,1619107800.554697
ZQR-06QFe74,UgzXd8We4M5famRRULp4AaABAg,@bacanhe4725,Xinzhao Triệu Tử Long  nà,3,1555949400.556242
ZQR-06QFe74,UgwoUtowlu_gdTo-0394AaABAg,@Lucky_Block206,"Fan Quan Vũ, Triệu Vân, Gia Cát Lượng",0,1650643800.55753
ZQR-06QFe74,UgzCoFH_uEg4fhha58x4AaABAg,@Nhàcốvấngià-PhanLêThanhToàn,"Người đầu tiên dùng Uyển Nguyệt Long Đao là Triệu Khuôn Duẫn và Uyển Nguyệt Long Đao là vũ khí có từ đời Tống.
Mạc Đăng Dung của Việt Nam cũng dùng một thanh đao Uyển Nguyệt này.
Thực tế phải có sức khoẻ mới dùng được thanh Long Đao này.",2,1555949400.55942
ZQR-06QFe74,UgxFalY5fG0yrseEd1l4AaABAg,@minhkhai6643,Triệu vân gánh team 6'gg nhé ae,3,1555949400.563424
ZQR-06QFe74,UgxQ49GbvfsfBoucsyh4AaABAg,@vannghiatran6222,Phân tích về triệu vân rất hop lý.,0,1650643800.568259
ZQR-06QFe74,UgyG2xdxY_Czrsc9VhN4AaABAg,@BaooLamm,Triệu vân sống dai nhất thì là giỏi nhất r,3,1587571800.569747
ZQR-06QFe74,UgwDOTXRTbNScycR3gp4AaABAg,@huuangtran9901,cái like thứ 1000,0,1555949400.571408
ZQR-06QFe74,UgzCO4__6j9CEmSfF2t4AaABAg,@chuaho1916,Fam Triệu Vân,3,1587571800.573493
ZQR-06QFe74,Ugyx1YpOV_ct8nVIXkd4AaABAg,@trausua7469,Mk mê a nào đẹp trai vì thế mk thích Triệu Vân. Vừa đẹp trai lại dũng mãnh,0,1650643800.576822
ZQR-06QFe74,UgwccWEPPHP0E4oARG14AaABAg,@toannguyenminh228,Triệu vân  giỏi nhất mà  hiền lương k kêu ngao,3,1555949401.272933
ZQR-06QFe74,Ugwf_Ptx2Srd04Huc0p4AaABAg,@tuannguyenvan970,Fc quan vũ điểm danh,0,1619107801.274308
ZQR-06QFe74,Ugy5R9ICIRHeSQTqnQB4AaABAg,@khoatran7990,Lưu bị mượn triệu vân rồi ko trả :)),3,1619107801.275804
ZQR-06QFe74,Ugx64wag2dLIjGY94-R4AaABAg,@mp3nguyen536,Vote Hoàng Trung . Già rồi mà vẫn xung trận ko thua gì bọn trẻ .,2,1619107801.27716
ZQR-06QFe74,Ugy8PAiCARYUx76UGNZ4AaABAg,@aioanac1252,Tiêu đề cho chuẩn vào ad tướng mạnh nhất tam quốc phải là lữ bố,1,1619107801.27846
ZQR-06QFe74,Ugx1EYAu2cHJF4dN17Z4AaABAg,@thanhtu5403,Uầy ....nhớ lúc chơi game 3q thấy cốt truyện ải thì thấy triệu vân mạnh nhất chỉ thua lữ bố........bố thiện hạ đấy dell sợ bố con tk nào âu chỉ ...sợ sắc đẹp đuyên thuyền 🤣🤣🤣🤣,3,1587571801.279906
ZQR-06QFe74,Ugwlj1AU9yDEyMuaNc14AaABAg,@hungquoc3901,Mỗi người có 1 cái tài khác nhau,0,1650643801.281253
ZQR-06QFe74,UgxZiXl5qFN1ZRX1DeF4AaABAg,@tathuynhvan989,Người mạnh nhất là la quán Trung,3,1587571801.282495
ZQR-06QFe74,UgwgTUClbaGZiaIPuj14AaABAg,@TuanNguyen-fl4xj,"đúng là mãnh hổ tướng, ai cũng cao to vạm vỡ, chỉ tính về sức khỏe đã hơn người, nói gì đến võ nghệ ..",2,1619107801.283832
ZQR-06QFe74,UgxHaUzPcGWGA7mmUct4AaABAg,@hjhjhehevnn,Triệu Vân có cả tài lẫn trí. 👏🙏,6,1587571801.285141
ZQR-06QFe74,Ugx2JHU0Z5HLJx6PRCl4AaABAg,@quangngocnguyen2458,Quang trung là Việt nam à ad,2,1619107801.286445
ZQR-06QFe74,Ugz7pBd0cKzdBLRYYAt4AaABAg,@quocthangnguyen6820,"Tướng để đánh thì khó phán , tướng để dùng thì chắc chắn là Triệu Vân",145,1587571801.287708
ZQR-06QFe74,UgzCSjh2tMmZzTzmURZ4AaABAg,@vovi5098,Trong chuyện này mình thích nhất Triệu Văn và chu du,0,1682179801.288848
ZQR-06QFe74,UgwZ-PVI0kc5yoodpg54AaABAg,@AnhTran-zo5jc,Triệu Vân vẫn luôn là best chiến tướng,6,1619107801.290063
ZQR-06QFe74,UgzGi3g2W0abGR8TJlt4AaABAg,@tienanhchu7997,Tướng nào cũng giỏi võ và chung thành khó để nói ai hơn ai nhưng để chọn tướng phải là TRIỆU VÂN,0,1650643801.291325
ZQR-06QFe74,UgypN8w0HlclaSKasyV4AaABAg,@Chuotcon9901,"Tao đéo biết thằng nào Mạnh thằng nào yếu Cả , Tao chỉ quan Tâm Vân Ca của t là nhất rồi",6,1587571801.29252
ZQR-06QFe74,UgyLFeUa6Z24sY1dUG14AaABAg,@omen8126,Best Lữ Bố nhận mọi kèo solo,1,1555949401.293738
ZQR-06QFe74,Ugygj8lZra2LrLdjhFt4AaABAg,@vinhnguyenvan8848,Trieu van la nhat,6,1555949401.294927
ZQR-06QFe74,UgzZ1CdjTsN2wdYY74x4AaABAg,@cuccutt.26,Tiếc chưa đc xem tv vs lữ bố.. nhìn lại ms thấy trang bị của lữ bố toàn hàng trâu phương thiên hoạ kick vs ngựa xích thố..  vs 2 vs ttuowng phi quan vũ tuy dưới cơ nhưng cx chất khỏi nói... Nhìn về tv.. thì sao thấy cái thương của tv nó bình thg sao ý.. ngựa bạch nhưng cx ko so lại đc vs lữ bố nhưng độ liều vs gan dạ thì chỉ hơn chứ ko kém.....,0,1587571801.296195
ZQR-06QFe74,UgxBin-Dp6yxfOXpTex4AaABAg,@tynguyen6948,TRIỆU VÂN 😁😁😁😁,5,1555949401.297403
ZQR-06QFe74,UgwHUcVWpYytrWmqpVl4AaABAg,@Namnam11899,"K ai nhắc hoàng trung, ông này vừa có mưu vừa có dũng",1,1619107802.420035
ZQR-06QFe74,UgxrXV_x9bV4wVGCO7d4AaABAg,@dungvan6334,Triệu tử long vô địch,4,1587571802.421691
ZQR-06QFe74,UgxUtZCPj-fU0vVeB9J4AaABAg,@chungtran688,Có ai xăm  mình hình triệu Vân vào để xem tiểu sử như t ko,2,1619107802.422702
ZQR-06QFe74,Ugw9gglOyuzIGlrF8914AaABAg,@hanhhong-lj6jr,triệu vân là mạnh nhất ai đồng ý cho mình 1 like,250,1524413402.423697
ZQR-06QFe74,UgwXE29RG9QEU1-O7lV4AaABAg,@traulo2545,Sáo ko có lữ bố nhỉ,0,1619107802.425342
ZQR-06QFe74,UgzZDIA1LqpMD-wRCh94AaABAg,@kivad8333,"Trung quốc có mã siêu 
Việt nam có masew",11,1587571802.426253
ZQR-06QFe74,UgxkaM9AGURJjnFGw794AaABAg,@longsung1681,Tôi nghĩ phải có tên lữ bố,0,1587571802.427403
ZQR-06QFe74,Ugzj6_XxhcVJ7ona6H94AaABAg,@_TranNhutHao-zy3rr,Like 4,4,1524413402.428723
ZQR-06QFe74,UgwDjS8Wx7ucZpj4zih4AaABAg,@kenhtrollgiaitri8363,Em chi biet vien thiệu là chum..ai cung duoi thoi..sau nay tach ra truong an moi chia ra..cho nen ai cung duoi tuong vien thieu..dung chem em,0,1555949402.429953
ZQR-06QFe74,UgwCTBl8y-pl_5qykvZ4AaABAg,@khanhnam1766,Mạnh nhất là Lã Bố. Một mình Lã Bố cân 4 ae Lưu Quan Trương.,10,1587571802.431187
ZQR-06QFe74,Ugys3tdNLTUvGR6QWvN4AaABAg,@huyvu6902,Thích triệu tu Long nhug mình nghĩ hoàng trung mới là giỏi nhất tính cả về vo và tài mưu lược .,2,1524413402.432385
ZQR-06QFe74,Ugy_RRGUgGepnjkXkg14AaABAg,@ThanhTran-vi6xi,Triệu tử long nhé nghe tới địch khiếp sợ :)),55,1587571802.433581
ZQR-06QFe74,UgyaJ8QbeGw4ybvtwLN4AaABAg,@nguyenthanh9412,Hay qá ad!,2,1524413402.434784
ZQR-06QFe74,UgyQmqjPTDftKpwOXbh4AaABAg,@laohac5587,"2:01 thiếu văn xú, nhan lương ad",3,1555949402.436051
ZQR-06QFe74,UgwMIZD3wPp4qt2lq8l4AaABAg,@paulthechristian5126,Triệu Vân đánh Quang Trung ? Quang Trung nước mình á hả các bạn,0,1619107802.437055
ZQR-06QFe74,UgwUxfo4rKzJFq2Kp5N4AaABAg,@giaohuynh3261,Quang Vũ vô địch,7,1555949402.438803
ZQR-06QFe74,UgyLASilvrqKMBJY8wV4AaABAg,@nhokrua21621,Về sức khỏe thì hình như là masew 🤣,0,1619107802.440329
ZQR-06QFe74,Ugw0AeKTcLbQmcZZmvF4AaABAg,@nguyenvy9509,Ơ thế vẫn chả rút ra đc ai mạnh nhất ?,9,1587571802.441662
ZQR-06QFe74,Ugyt0pPGJbGTEaIrp5V4AaABAg,@thay-k3453,Mình không mọi người nhưng mình thật thích nhất là Quan Vân Trường à,1,1587571802.442919
ZQR-06QFe74,UgzbLL7up6lM-2XKVfV4AaABAg,@phamthiphuongdung79,Triệu Vân tài đức vẹn toàn.,3,1555949402.444161
ZQR-06QFe74,Ugz_FGaXKF39UA6v7f54AaABAg,@Nspyse,theo mình bt thì lưu bị phong cho tv nhưng tv không nhận chỉ vì 1 lí do nào đó,0,1619107805.91327
ZQR-06QFe74,UgyqPtY6J82ck1rH5yt4AaABAg,@TuanLe-hk4nf,Trieu van,7,1524413405.91456
ZQR-06QFe74,Ugy5D1QiRwASYYSzL7t4AaABAg,@forextrading6592,Chốt thì t là mạnh nhất 😉😉,1,1587571805.915514
ZQR-06QFe74,Ugzmbp620PrIIHiXutp4AaABAg,@tienlongnguyen9598,Tôi tich phim này nhất,0,1555949405.916705
ZQR-06QFe74,UgynEwZHMJq7GYBT1lp4AaABAg,@thanhTran-oo7cx,"Theo t nghĩ.... quan vu so 1. SÔ 2,3 ma siêu vs trương phi. Tv so 4, ht so 5",3,1524413405.917981
ZQR-06QFe74,UgykuPQj8wjeml9Oqvp4AaABAg,@phunguyen-pl5gh,Thích Cẩm Mã Siêu ...,0,1619107805.91949
ZQR-06QFe74,UgzFR0UCE9VKhIgkNLt4AaABAg,@nhatao2920,Chiến thần lữ bố,6,1555949405.920684
ZQR-06QFe74,UgyTdN2t61PwxPRV8b94AaABAg,@vanaudi7546,Quan Vũ chắc là Mạnh r ( vì dc gọi là Võ Thánh ),0,1650643805.921621
ZQR-06QFe74,UgwIX0au2_cFu3vaUsp4AaABAg,@thaolam7495,Triệu vân mạnh nhất,15,1555949405.923677
ZQR-06QFe74,UgzSThGyWhU3O9iZs3l4AaABAg,@vietnamliveinrussia0303,Vãi cả Quan Vũ trung thành😂😂,0,1682179805.924914
ZQR-06QFe74,UgxR1BFd80MGCuX8BUV4AaABAg,@kiemhiep.official,Triệu Vân mạnh nhất đúng không các con vợ,9,1587571805.925862
ZQR-06QFe74,UgxIfAU9E8ZaarYdyid4AaABAg,@gokamiso5842,Mình thấy quan vũ mạnh nhất ngũ hổ tướng màt tại trong tập nào đó mình ko nhớ có một tình tiết là nhan lương văn xú tướng của viên thiệu thảo phát công tôn toản mà triệu Vân trước khi theo lưu bị là tướng của công tôn toản mà triệu văn còn ko lại văn xú làm sao đanhs vs quan vũ đc,0,1587571805.927362
ZQR-06QFe74,UgzGqkpa8KznmQx-IuJ4AaABAg,@uyenngoc8291,Triệu Vân nhé,4,1524413405.929406
ZQR-06QFe74,UgySfq3z-wNxqgPBJS54AaABAg,@namvu3916,Oke và tôi có hình triệu vân ở lưng này mn ạh,0,1619107805.931086
ZQR-06QFe74,Ugzc96Jmgt7jKwVRuqF4AaABAg,@linhthanhhuong744,"Hoàng Trung ad
Triệu Vân rừng
Quan Vũ top
Trương Phi sp
Mã Siêu mid",3,1619107805.932539
ZQR-06QFe74,Ugzk0ynGDSfeNoeDLZV4AaABAg,@vancuong1871,Nhân - Tình - Nghĩa - Lý - Trung - Tín -Phục - Tùng .8 chữ dành cho Quan Công Quan Nhị Ca.,0,1619107805.933879
ZQR-06QFe74,UgwVIgow9M6Q7CQPt9l4AaABAg,@nguyentuananh2912,Mạnh là phải tính mưu với võ nha.. Chứ theo tao triệu vân vẫn là nhất,12,1587571805.935201
ZQR-06QFe74,Ugy5EvbGUKHr43wBhrV4AaABAg,@timlai5893,Vậy  thì Mã Siêu giống Quan Vũ rồi,1,1619107805.936453
ZQR-06QFe74,Ugx9S3cgjg1X6Wh-JbZ4AaABAg,@TranTuan-hi1gv,Triệu Tử Long,5,1524413405.93769
ZQR-06QFe74,UgzCId_UyU1tDo8Y8HV4AaABAg,@trausua7469,Tất cả các vị đều tài đức ngang nhau. Nhưng mk vẫn thích Triệu vân,1,1650643805.938874
ZQR-06QFe74,UgxbeUOPT_PoNdoLVDp4AaABAg,@luanphong5147,Tôi là tôi thấy triệu vân mạnh nhất,4,1555949408.859798
ZQR-06QFe74,UgzM12hujmFO78KBwg94AaABAg,@trucnhan4611,Thích Triệu Vân nhất,1,1619107808.86208
ZQR-06QFe74,UgzEWzKhJ9TZt7B1zMt4AaABAg,@kevinhuynh3853,trương phi nhé <3,4,1524413408.863648
ZQR-06QFe74,UgyPMvoL8rXRDbMPP_14AaABAg,@thegioicuanhon8150,Thích nhất Hoàng Trung,0,1587571808.864656
ZQR-06QFe74,Ugxe9hhKXgW4v1bc_Ph4AaABAg,@cuongnguyen-fy1nf,Triệu Vân - Triệu Tử Long nhé,16,1524413408.865721
ZQR-06QFe74,UgwhjpaVzJ1WVgiedzN4AaABAg,@5v5moba-aov97,triệu cân đập chiêu cuối auto ad chết,0,1650643808.866939
ZQR-06QFe74,Ugxsm8QyVsiu1TNb2XB4AaABAg,@phananh5766,hoàn thiện nhất là triệu vân,11,1524413408.868145
ZQR-06QFe74,Ugypw-gAI1cZvkbXmMV4AaABAg,@huyly3622,Thường sơn Triệu Tử Long ❤️,1,1650643808.869343
ZQR-06QFe74,Ugw-S8pEBM4cc3Bzsbx4AaABAg,@vodinhtien532,Câu trả lời cho nhan đề video là ai vậy b?,6,1587571808.870533
ZQR-06QFe74,UgzasQb7u_0I7Ru9Ou14AaABAg,@NguyenDuong-yo5ls,"Sao ko có Lữ Bố nhỉ
Nhân trung Lữ Bố, Mã trung Xích Thố",0,1587571808.871732
